,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac
10,0.3700000000000001,10.436284758182866,-3.0500284413498844,6.18685227685302,-2.85073620857434e-29,233.34662484506302,55.77011355073097,55.77011355073097,0.0,0.0,0.9865317526570183,0.013468247342981455,0.013468247342981455,0.0,0.0
11,0.3800000000000001,10.676222960665568,-3.1291177675795474,6.354064500551751,6.241400282922768e-29,235.38886508318467,56.9822624318784,56.9822624318784,0.0,0.0,0.9860123843468628,0.013987615653137428,0.013987615653137428,0.0,0.0
12,0.3900000000000001,10.914557749243126,-3.207996246986135,6.521276724250482,-4.4591529660607116e-29,237.39370799737478,58.18760264094807,58.18760264094807,0.0,0.0,0.985487741435058,0.014512258564942076,0.014512258564942076,0.0,0.0
13,0.40000000000000013,11.151319580714738,-3.2866622367946094,6.688488947949211,-1.0011276360392761e-29,239.36270857686497,59.38626404846754,59.38626404846754,0.0,0.0,0.984957977119791,0.015042022880208936,0.015042022880208936,0.0,0.0
14,0.41000000000000014,11.38653791239573,-3.3651141749736206,6.855701171647943,-8.65491479172363e-29,241.29731973383923,60.57836897014657,60.57836897014657,0.0,0.0,0.9844232412764994,0.015576758723500802,0.015576758723500802,0.0,0.0
15,0.42000000000000015,11.620241247486474,-3.4433505782175793,7.022913395346674,4.96283894568859e-29,243.19890135622066,61.76403283940894,61.76403283940894,0.0,0.0,0.9838836805698628,0.016116319430137516,0.016116319430137516,0.0,0.0
16,0.43000000000000016,11.852457177780304,-3.5213700399755026,7.190125619045404,1.411790511302995e-28,245.0687283617803,62.94336480760925,62.94336480760925,0.0,0.0,0.9833394385565889,0.016660561443411256,0.016660561443411256,0.0,0.0
17,0.44000000000000017,12.083212423904817,-3.599171228523941,7.3573378427441325,6.944391999402887e-29,246.90799788423666,64.11646828103356,64.11646828103356,0.0,0.0,0.9827906557800966,0.017209344219903323,0.017209344219903323,0.0,0.0
18,0.4500000000000002,12.31253287327375,-3.6767528850818323,7.524550066442865,-6.1212190274564626e-30,248.71783570235905,65.2834414024446,65.2834414024446,0.0,0.0,0.9822374698580718,0.01776253014192835,0.01776253014192835,0.0,0.0
19,0.4600000000000002,12.540443615904266,-3.7541138219652375,7.691762290141595,-1.2026282856279042e-29,250.49930200675223,66.44437748385761,66.44437748385761,0.0,0.0,0.9816800155637208,0.018319984436279236,0.018319984436279236,0.0,0.0
20,0.4700000000000002,12.76696897825319,-3.8312529207803943,7.858974513840327,4.1952450993048787e-29,252.25339658537445,67.59936539628497,67.59936539628497,0.0,0.0,0.9811184249014642,0.01888157509853583,0.01888157509853583,0.0,0.0
21,0.4800000000000002,12.992132555203867,-3.9081691306535307,8.026186737539057,6.569702634867025e-29,253.98106349741659,68.74848992143141,68.74848992143141,0.0,0.0,0.9805528271776869,0.01944717282231298,0.01944717282231298,0.0,0.0
22,0.4900000000000002,13.215957240326771,-3.984861466496247,8.193398961237786,-5.3506720508483346e-30,255.6831952955657,69.89183206964333,69.89183206964333,0.0,0.0,0.9799833490671113,0.02001665093288852,0.02001665093288852,0.0,0.0
23,0.5000000000000002,13.438465254531936,-4.061329007305334,8.360611184936516,-1.0320575655298049e-29,257.36063684855935,71.02946936786667,71.02946936786667,0.0,0.0,0.9794101146752687,0.020589885324731296,0.020589885324731296,0.0,0.0
24,0.5100000000000002,13.659678173213567,-4.137570894496061,8.527823408635246,8.229662161211387e-30,259.0141888090603,72.16147612088486,72.16147612088486,0.0,0.0,0.978833245597495,0.021166754402505008,0.021166754402505008,0.0,0.0
25,0.5200000000000002,13.879616951987176,-4.213586330268096,8.695035632333978,2.7482997618065377e-31,260.6446107660302,73.28792364869837,73.28792364869837,0.0,0.0,0.9782528609748242,0.021747139025175537,0.021747139025175537,0.0,0.0
26,0.5300000000000002,14.098301951107794,-4.289374576003284,8.86224785603271,1.1805054906424296e-29,262.25262411578916,74.40888050256027,74.40888050256027,0.0,0.0,0.9776690775471019,0.02233092245289784,0.02233092245289784,0.0,0.0
